时间,透水率,设备编号,月份,季节
2025-08-30 12:00:00,123.4231154104,A6,8,夏
2025-08-30 13:00:00,119.836080420095,A6,8,夏
2025-08-30 14:00:00,126.005856319979,A6,8,夏
2025-08-30 15:00:00,121.87980423268,A6,8,夏
2025-08-30 16:00:00,120.947200394206,A6,8,夏
2025-08-30 17:00:00,139.650157949587,A6,8,夏
2025-08-30 18:00:00,119.648577559828,A6,8,夏
2025-08-30 19:00:00,124.607754154992,A6,8,夏
2025-08-30 20:00:00,122.643796977042,A6,8,夏
2025-08-30 21:00:00,121.600708374531,A6,8,夏
2025-08-30 22:00:00,122.867498118235,A6,8,夏
2025-08-30 23:00:00,122.545873689016,A6,8,夏
2025-08-31 00:00:00,122.257361094813,A6,8,夏
2025-08-31 01:00:00,121.922704505832,A6,8,夏
2025-08-31 02:00:00,122.305136657382,A6,8,夏
2025-08-31 04:00:00,119.643395782026,A6,8,夏
2025-08-31 05:00:00,120.754110742776,A6,8,夏
2025-08-31 06:00:00,119.323261332198,A6,8,夏
2025-08-31 07:00:00,122.689678330836,A6,8,夏
2025-08-31 08:00:00,121.825756533031,A6,8,夏
2025-08-31 09:00:00,122.453811130209,A6,8,夏
2025-08-31 10:00:00,120.650717805606,A6,8,夏
2025-08-31 11:00:00,125.349077401652,A6,8,夏
2025-08-31 12:00:00,124.904079454875,A6,8,夏
2025-08-31 13:00:00,121.638120001849,A6,8,夏
2025-08-31 14:00:00,124.463365427499,A6,8,夏
2025-08-31 15:00:00,121.351865088126,A6,8,夏
2025-08-31 16:00:00,121.001360343402,A6,8,夏
2025-08-31 17:00:00,119.60317104827,A6,8,夏
2025-08-31 18:00:00,124.15432748778,A6,8,夏
2025-08-31 19:00:00,123.783993581179,A6,8,夏
2025-08-31 20:00:00,124.731820181569,A6,8,夏
2025-08-31 21:00:00,118.143313822813,A6,8,夏
2025-08-31 22:00:00,122.706817266998,A6,8,夏
2025-08-31 23:00:00,123.656495767852,A6,8,夏
2025-09-01 00:00:00,121.105854615038,A6,9,秋
2025-09-01 01:00:00,122.87209786239,A6,9,秋
2025-09-01 02:00:00,122.796715197608,A6,9,秋
2025-09-01 03:00:00,121.191465353387,A6,9,秋
2025-09-01 04:00:00,123.163751116595,A6,9,秋
2025-09-01 05:00:00,121.936564409026,A6,9,秋
2025-09-01 06:00:00,122.915067262359,A6,9,秋
2025-09-01 07:00:00,123.529187865278,A6,9,秋
2025-09-01 08:00:00,123.05662860263,A6,9,秋
2025-09-01 09:00:00,120.842762934144,A6,9,秋
2025-09-01 10:00:00,123.143250971587,A6,9,秋
2025-09-01 11:00:00,119.767343908186,A6,9,秋
2025-09-01 12:00:00,121.764955947439,A6,9,秋
2025-09-01 13:00:00,122.735767808669,A6,9,秋
2025-09-01 14:00:00,123.759384313495,A6,9,秋
2025-09-01 15:00:00,124.046253645513,A6,9,秋
2025-09-01 16:00:00,122.42192080782,A6,9,秋
2025-09-01 17:00:00,121.551946106028,A6,9,秋
2025-09-01 18:00:00,123.147549646077,A6,9,秋
2025-09-01 19:00:00,121.157241187444,A6,9,秋
2025-09-01 20:00:00,121.584294139225,A6,9,秋
2025-09-01 21:00:00,121.928973151484,A6,9,秋
2025-09-01 22:00:00,120.642168885481,A6,9,秋
2025-09-01 23:00:00,121.155572933788,A6,9,秋
2025-09-02 00:00:00,122.347684957736,A6,9,秋
2025-09-02 01:00:00,122.62760796485,A6,9,秋
2025-09-02 02:00:00,122.185580160799,A6,9,秋
2025-09-02 03:00:00,123.92314537924,A6,9,秋
2025-09-02 04:00:00,121.23626594655,A6,9,秋
2025-09-02 05:00:00,122.316344309148,A6,9,秋
2025-09-02 06:00:00,121.643647288402,A6,9,秋
2025-09-02 11:00:00,122.61603312709,A6,9,秋
2025-09-02 12:00:00,122.489560343485,A6,9,秋
2025-09-02 13:00:00,121.834773834834,A6,9,秋
2025-09-02 14:00:00,122.99262013207,A6,9,秋
2025-09-02 15:00:00,121.873318848606,A6,9,秋
2025-09-02 16:00:00,120.386241798575,A6,9,秋
2025-09-02 17:00:00,124.133516778404,A6,9,秋
2025-09-02 18:00:00,122.554996426221,A6,9,秋
2025-09-02 19:00:00,121.769705929477,A6,9,秋
2025-09-02 20:00:00,123.693995807298,A6,9,秋
2025-09-02 21:00:00,121.824716970797,A6,9,秋
2025-09-02 22:00:00,122.02369518499,A6,9,秋
2025-09-02 23:00:00,121.651804045002,A6,9,秋
2025-09-03 00:00:00,120.109713626867,A6,9,秋
2025-09-03 01:00:00,121.957954331521,A6,9,秋
2025-09-03 02:00:00,122.850083450323,A6,9,秋
2025-09-03 03:00:00,121.05545702766,A6,9,秋
2025-09-03 04:00:00,121.373456873304,A6,9,秋
2025-09-03 05:00:00,122.601428608948,A6,9,秋
2025-09-03 06:00:00,121.166458855119,A6,9,秋
2025-09-03 07:00:00,122.191516960931,A6,9,秋
2025-09-03 08:00:00,122.627419472725,A6,9,秋
2025-09-03 09:00:00,121.407865339477,A6,9,秋
2025-09-03 10:00:00,122.180893183476,A6,9,秋
2025-09-03 11:00:00,122.730040894892,A6,9,秋
2025-09-03 12:00:00,122.430526075111,A6,9,秋
2025-09-03 13:00:00,122.239965319753,A6,9,秋
2025-09-03 14:00:00,121.663049990696,A6,9,秋
2025-09-03 15:00:00,121.566127794946,A6,9,秋
2025-09-03 16:00:00,123.371464913094,A6,9,秋
2025-09-03 17:00:00,123.19465872329,A6,9,秋
2025-09-03 18:00:00,121.497825438814,A6,9,秋
2025-09-03 19:00:00,121.968515620697,A6,9,秋
2025-09-03 20:00:00,122.768254782864,A6,9,秋
2025-09-03 21:00:00,122.781490697199,A6,9,秋
2025-09-03 22:00:00,122.559874408331,A6,9,秋
2025-09-03 23:00:00,121.56065995419,A6,9,秋
2025-09-04 00:00:00,121.031758547385,A6,9,秋
2025-09-04 01:00:00,122.320713140924,A6,9,秋
2025-09-04 02:00:00,123.883558895101,A6,9,秋
2025-09-04 03:00:00,118.791208281175,A6,9,秋
2025-09-04 04:00:00,121.300103929142,A6,9,秋
2025-09-04 05:00:00,121.673535976447,A6,9,秋
2025-09-04 06:00:00,121.154824874186,A6,9,秋
2025-09-04 08:00:00,120.979375245744,A6,9,秋
2025-09-04 09:00:00,123.966277525639,A6,9,秋
2025-09-04 10:00:00,122.768994701824,A6,9,秋
2025-09-04 11:00:00,121.92543363016,A6,9,秋
2025-09-04 12:00:00,122.091483255289,A6,9,秋
2025-09-04 13:00:00,122.013155827889,A6,9,秋
2025-09-04 14:00:00,122.230142283722,A6,9,秋
2025-09-04 15:00:00,121.803694465581,A6,9,秋
2025-09-04 16:00:00,121.617022290692,A6,9,秋
2025-09-04 17:00:00,121.233155851423,A6,9,秋
2025-09-04 18:00:00,121.308808050743,A6,9,秋
2025-09-04 23:00:00,121.792248774079,A6,9,秋
2025-09-05 07:00:00,124.041369124891,A6,9,秋
2025-09-05 08:00:00,121.734304600086,A6,9,秋
2025-09-05 09:00:00,122.180087175046,A6,9,秋
2025-09-05 10:00:00,121.751417611089,A6,9,秋
2025-09-05 11:00:00,122.316813373352,A6,9,秋
2025-09-05 22:00:00,121.971011860193,A6,9,秋
2025-09-05 23:00:00,123.220703695402,A6,9,秋
2025-09-06 03:00:00,121.840294069354,A6,9,秋
2025-09-06 04:00:00,120.808975964969,A6,9,秋
2025-09-06 05:00:00,122.475114454638,A6,9,秋
2025-09-06 06:00:00,120.310939234776,A6,9,秋
2025-09-06 08:00:00,119.835135916732,A6,9,秋
2025-09-06 09:00:00,123.278339142475,A6,9,秋
2025-09-06 10:00:00,120.819532093436,A6,9,秋
2025-09-06 11:00:00,119.91230853655,A6,9,秋
2025-09-06 12:00:00,120.281355996938,A6,9,秋
2025-09-06 13:00:00,121.352203402668,A6,9,秋
2025-09-06 14:00:00,121.375807596394,A6,9,秋
2025-09-06 15:00:00,122.158907191531,A6,9,秋
2025-09-06 16:00:00,121.740209264561,A6,9,秋
2025-09-06 17:00:00,121.400739422132,A6,9,秋
2025-09-06 18:00:00,120.994403596287,A6,9,秋
2025-09-06 19:00:00,121.225664747379,A6,9,秋
2025-09-06 20:00:00,124.175058161536,A6,9,秋
2025-09-06 21:00:00,120.10010148262,A6,9,秋
2025-09-06 22:00:00,121.993390635541,A6,9,秋
2025-09-06 23:00:00,120.761100494771,A6,9,秋
2025-09-07 00:00:00,119.834085897636,A6,9,秋
2025-09-07 01:00:00,122.203314234854,A6,9,秋
2025-09-07 02:00:00,123.252927218422,A6,9,秋
2025-09-07 03:00:00,122.149117430195,A6,9,秋
2025-09-07 04:00:00,120.885958156244,A6,9,秋
2025-09-07 05:00:00,122.08774146582,A6,9,秋
2025-09-07 06:00:00,121.200849192414,A6,9,秋
2025-09-07 07:00:00,122.711176020319,A6,9,秋
2025-09-07 08:00:00,120.445628099845,A6,9,秋
2025-09-07 09:00:00,120.38255994481,A6,9,秋
2025-09-07 10:00:00,121.026821388161,A6,9,秋
2025-09-07 11:00:00,121.290286050712,A6,9,秋
2025-09-07 12:00:00,122.054025581041,A6,9,秋
2025-09-07 13:00:00,121.44462304526,A6,9,秋
2025-09-07 14:00:00,121.539219829918,A6,9,秋
2025-09-07 15:00:00,121.064407401409,A6,9,秋
2025-09-07 16:00:00,121.457238043927,A6,9,秋
2025-09-07 17:00:00,123.019723391501,A6,9,秋
2025-09-07 18:00:00,122.431753783313,A6,9,秋
2025-09-07 19:00:00,121.783203898775,A6,9,秋
2025-09-07 20:00:00,119.947384203764,A6,9,秋
2025-09-07 21:00:00,120.859750225801,A6,9,秋
2025-09-07 22:00:00,120.526992480644,A6,9,秋
2025-09-07 23:00:00,121.662783563503,A6,9,秋
2025-09-08 00:00:00,123.682973327868,A6,9,秋
2025-09-08 01:00:00,121.646886192252,A6,9,秋
2025-09-08 02:00:00,120.790153144558,A6,9,秋
2025-09-08 03:00:00,121.905495483405,A6,9,秋
2025-09-08 04:00:00,120.806007345661,A6,9,秋
2025-09-08 05:00:00,120.72515492357,A6,9,秋
2025-09-08 06:00:00,120.889030242613,A6,9,秋
2025-09-08 07:00:00,123.49892131476,A6,9,秋
2025-09-08 08:00:00,122.678409728279,A6,9,秋
2025-09-08 09:00:00,122.007033904488,A6,9,秋
2025-09-08 10:00:00,119.869445959853,A6,9,秋
2025-09-08 11:00:00,122.395648431913,A6,9,秋
2025-09-08 12:00:00,120.988649433175,A6,9,秋
2025-09-08 13:00:00,119.306648031019,A6,9,秋
2025-09-08 14:00:00,120.986316669628,A6,9,秋
2025-09-08 15:00:00,119.844454178984,A6,9,秋
2025-09-08 16:00:00,109.619888816304,A6,9,秋
2025-09-09 03:00:00,120.794333616618,A6,9,秋
2025-09-09 05:00:00,119.826612620126,A6,9,秋
2025-09-09 06:00:00,120.14781792089,A6,9,秋
2025-09-09 07:00:00,120.989870503978,A6,9,秋
2025-09-09 08:00:00,119.455143459795,A6,9,秋
2025-09-09 09:00:00,119.193009044469,A6,9,秋
2025-09-09 10:00:00,120.33378875461,A6,9,秋
2025-09-09 11:00:00,121.550935221199,A6,9,秋
2025-09-09 12:00:00,155.921773856801,A6,9,秋
2025-09-09 13:00:00,120.229610023282,A6,9,秋
2025-09-09 14:00:00,120.800807608882,A6,9,秋
2025-09-09 15:00:00,119.993972899619,A6,9,秋
2025-09-09 16:00:00,120.57462165191,A6,9,秋
2025-09-09 17:00:00,121.161685958588,A6,9,秋
2025-09-09 18:00:00,119.510165582014,A6,9,秋
2025-09-09 19:00:00,121.875261937124,A6,9,秋
2025-09-09 20:00:00,119.369531271674,A6,9,秋
2025-09-09 21:00:00,121.926423533879,A6,9,秋
2025-09-09 22:00:00,120.528389020092,A6,9,秋
2025-09-09 23:00:00,119.385556604506,A6,9,秋
2025-09-10 00:00:00,119.906480230192,A6,9,秋
2025-09-10 01:00:00,120.035598393336,A6,9,秋
2025-09-10 02:00:00,123.019421921267,A6,9,秋
2025-09-10 03:00:00,118.866850061318,A6,9,秋
2025-09-10 04:00:00,121.374155897476,A6,9,秋
2025-09-10 05:00:00,122.280563704933,A6,9,秋
2025-09-10 06:00:00,120.301354728617,A6,9,秋
2025-09-10 07:00:00,121.592203484216,A6,9,秋
2025-09-10 17:00:00,120.763742239365,A6,9,秋
2025-09-10 18:00:00,123.512193233751,A6,9,秋
2025-09-10 23:00:00,122.969507690812,A6,9,秋
2025-09-11 00:00:00,120.466031512256,A6,9,秋
2025-09-11 01:00:00,120.47754960355,A6,9,秋
2025-09-11 02:00:00,120.209025370721,A6,9,秋
2025-09-11 03:00:00,120.889664232596,A6,9,秋
2025-09-11 04:00:00,120.819962763074,A6,9,秋
2025-09-11 05:00:00,120.451797953364,A6,9,秋
2025-09-11 06:00:00,120.57282374777,A6,9,秋
2025-09-11 07:00:00,120.94680137494,A6,9,秋
2025-09-11 08:00:00,118.980726405234,A6,9,秋
2025-09-11 10:00:00,120.099685939906,A6,9,秋
2025-09-11 11:00:00,120.302736345863,A6,9,秋
2025-09-11 12:00:00,122.319133977525,A6,9,秋
2025-09-11 13:00:00,119.894683927229,A6,9,秋
2025-09-11 14:00:00,122.439699235505,A6,9,秋
2025-09-11 15:00:00,121.583425617409,A6,9,秋
2025-09-11 16:00:00,120.896744873802,A6,9,秋
2025-09-11 17:00:00,119.786341200913,A6,9,秋
2025-09-11 18:00:00,120.739974494852,A6,9,秋
2025-09-11 22:00:00,119.778793363605,A6,9,秋
2025-09-11 23:00:00,118.171576757617,A6,9,秋
2025-09-12 00:00:00,120.190945551716,A6,9,秋
2025-09-12 01:00:00,118.940392945037,A6,9,秋
2025-09-12 02:00:00,120.682858790544,A6,9,秋
2025-09-12 03:00:00,121.17964950225,A6,9,秋
2025-09-12 04:00:00,120.138892865429,A6,9,秋
2025-09-12 05:00:00,119.61502509698,A6,9,秋
2025-09-12 06:00:00,121.590566588183,A6,9,秋
2025-09-12 07:00:00,118.731436084755,A6,9,秋
2025-09-12 08:00:00,120.07689713988,A6,9,秋
2025-09-12 09:00:00,120.012716469466,A6,9,秋
2025-09-12 10:00:00,121.815298573578,A6,9,秋
2025-09-12 11:00:00,120.309646750638,A6,9,秋
2025-09-12 12:00:00,119.479074990366,A6,9,秋
2025-09-12 13:00:00,120.720478551797,A6,9,秋
2025-09-12 14:00:00,119.312686303035,A6,9,秋
2025-09-12 15:00:00,118.890998352137,A6,9,秋
2025-09-12 16:00:00,120.82916513563,A6,9,秋
2025-09-12 17:00:00,119.604433338964,A6,9,秋
2025-09-12 18:00:00,120.99219126731,A6,9,秋
2025-09-12 19:00:00,153.42374078152,A6,9,秋
2025-09-12 20:00:00,119.953339323183,A6,9,秋
2025-09-12 21:00:00,118.303092180967,A6,9,秋
2025-09-12 22:00:00,120.508505833862,A6,9,秋
2025-09-12 23:00:00,110.926099586655,A6,9,秋
2025-09-13 00:00:00,118.145437037815,A6,9,秋
2025-09-13 01:00:00,118.408932805584,A6,9,秋
2025-09-13 02:00:00,119.793131455918,A6,9,秋
2025-09-13 03:00:00,120.104579184085,A6,9,秋
2025-09-13 04:00:00,118.634703952357,A6,9,秋
2025-09-13 05:00:00,119.913358853178,A6,9,秋
2025-09-13 06:00:00,119.414267460552,A6,9,秋
2025-09-13 07:00:00,118.852784440164,A6,9,秋
2025-09-13 08:00:00,119.129700767812,A6,9,秋
2025-09-13 09:00:00,128.599402522011,A6,9,秋
2025-09-13 10:00:00,116.852251426087,A6,9,秋
2025-09-13 11:00:00,119.121445007135,A6,9,秋
2025-09-13 12:00:00,118.852357466162,A6,9,秋
2025-09-13 13:00:00,119.543220435858,A6,9,秋
2025-09-13 14:00:00,119.339967991205,A6,9,秋
2025-09-13 15:00:00,118.936675737019,A6,9,秋
2025-09-13 16:00:00,120.657004385191,A6,9,秋
2025-09-13 17:00:00,120.389213114076,A6,9,秋
2025-09-13 18:00:00,120.822596672707,A6,9,秋
2025-09-13 19:00:00,120.07108730609,A6,9,秋
2025-09-13 20:00:00,120.124959271383,A6,9,秋
2025-09-13 21:00:00,120.329323811088,A6,9,秋
2025-09-13 22:00:00,121.968992282789,A6,9,秋
2025-09-13 23:00:00,120.310339288516,A6,9,秋
2025-09-14 00:00:00,119.760105849968,A6,9,秋
2025-09-14 01:00:00,119.028366271107,A6,9,秋
2025-09-14 02:00:00,118.405978250338,A6,9,秋
2025-09-14 03:00:00,119.192973070141,A6,9,秋
2025-09-14 04:00:00,118.951178499794,A6,9,秋
2025-09-14 05:00:00,119.502196300761,A6,9,秋
2025-09-14 06:00:00,119.046684796955,A6,9,秋
2025-09-14 07:00:00,118.724569276368,A6,9,秋
2025-09-14 08:00:00,119.947930709093,A6,9,秋
2025-09-14 09:00:00,119.191885787106,A6,9,秋
2025-09-14 20:00:00,119.043444405993,A6,9,秋
2025-09-14 21:00:00,117.292755697474,A6,9,秋
2025-09-14 22:00:00,118.136792742841,A6,9,秋
2025-09-14 23:00:00,118.862450527243,A6,9,秋
2025-09-15 00:00:00,117.782408042976,A6,9,秋
2025-09-15 01:00:00,129.283875070035,A6,9,秋
2025-09-15 02:00:00,117.493916402146,A6,9,秋
2025-09-15 03:00:00,118.806424861425,A6,9,秋
2025-09-15 04:00:00,119.484538490552,A6,9,秋
2025-09-15 05:00:00,120.734899228421,A6,9,秋
2025-09-15 06:00:00,117.495387240337,A6,9,秋
2025-09-15 07:00:00,118.020480708619,A6,9,秋
2025-09-15 08:00:00,119.803292192007,A6,9,秋
2025-09-15 09:00:00,116.351938144385,A6,9,秋
2025-09-15 10:00:00,119.79181563566,A6,9,秋
2025-09-15 11:00:00,118.398338031711,A6,9,秋
2025-09-15 12:00:00,119.065987887636,A6,9,秋
2025-09-15 13:00:00,120.387126978635,A6,9,秋
2025-09-15 14:00:00,117.233816052038,A6,9,秋
2025-09-15 15:00:00,118.919070859188,A6,9,秋
2025-09-15 16:00:00,119.085268974792,A6,9,秋
2025-09-15 17:00:00,117.219853769756,A6,9,秋
2025-09-15 18:00:00,118.413285484432,A6,9,秋
2025-09-15 19:00:00,118.99599509659,A6,9,秋
2025-09-15 20:00:00,118.732889813483,A6,9,秋
2025-09-15 21:00:00,117.541579921324,A6,9,秋
2025-09-15 22:00:00,117.946469660382,A6,9,秋
2025-09-15 23:00:00,120.281805002789,A6,9,秋
2025-09-16 00:00:00,116.881113982459,A6,9,秋
2025-09-16 01:00:00,117.500659926244,A6,9,秋
2025-09-16 02:00:00,117.676672237239,A6,9,秋
2025-09-16 03:00:00,118.503172391232,A6,9,秋
2025-09-16 04:00:00,116.272955056319,A6,9,秋
2025-09-16 05:00:00,118.754591650581,A6,9,秋
2025-09-16 12:00:00,118.040711937746,A6,9,秋
2025-09-16 13:00:00,117.523955617085,A6,9,秋
2025-09-16 14:00:00,120.895894283098,A6,9,秋
2025-09-16 15:00:00,118.059412596621,A6,9,秋
2025-09-16 16:00:00,117.845543346146,A6,9,秋
2025-09-16 17:00:00,116.793634803872,A6,9,秋
2025-09-16 18:00:00,118.380716819477,A6,9,秋
2025-09-16 19:00:00,118.111948254274,A6,9,秋
2025-09-16 20:00:00,116.400796619145,A6,9,秋
2025-09-16 21:00:00,117.711657091878,A6,9,秋
2025-09-16 22:00:00,118.820662137683,A6,9,秋
2025-09-16 23:00:00,115.909505343898,A6,9,秋
2025-09-17 00:00:00,117.727221007091,A6,9,秋
2025-09-17 01:00:00,117.4090072911,A6,9,秋
2025-09-17 02:00:00,117.043528918528,A6,9,秋
2025-09-17 03:00:00,117.553064145512,A6,9,秋
2025-09-17 04:00:00,117.185871493872,A6,9,秋
2025-09-17 05:00:00,116.199532952222,A6,9,秋
2025-09-17 06:00:00,117.132195998835,A6,9,秋
2025-09-17 07:00:00,115.915752873227,A6,9,秋
2025-09-17 08:00:00,116.78460933852,A6,9,秋
2025-09-17 09:00:00,118.153650200357,A6,9,秋
2025-09-17 10:00:00,118.034961839286,A6,9,秋
2025-09-17 11:00:00,117.381325446063,A6,9,秋
2025-09-17 12:00:00,115.707187661306,A6,9,秋
2025-09-17 13:00:00,117.436303933995,A6,9,秋
2025-09-17 14:00:00,116.901252627617,A6,9,秋
2025-09-17 15:00:00,117.967937559545,A6,9,秋
2025-09-17 16:00:00,117.31223627941,A6,9,秋
2025-09-17 17:00:00,117.7652926837,A6,9,秋
2025-09-17 18:00:00,117.569015122603,A6,9,秋
2025-09-17 19:00:00,115.644463277322,A6,9,秋
2025-09-17 20:00:00,119.570282615776,A6,9,秋
2025-09-17 21:00:00,116.750633254163,A6,9,秋
2025-09-17 22:00:00,118.469079495366,A6,9,秋
2025-09-17 23:00:00,117.226812575327,A6,9,秋
2025-09-18 00:00:00,117.423216349906,A6,9,秋
2025-09-18 01:00:00,116.514578682167,A6,9,秋
2025-09-18 02:00:00,116.770041784048,A6,9,秋
2025-09-18 03:00:00,117.570305935172,A6,9,秋
2025-09-18 04:00:00,147.445555193643,A6,9,秋
2025-09-18 05:00:00,117.539765391637,A6,9,秋
2025-09-18 06:00:00,116.235030236815,A6,9,秋
2025-09-18 08:00:00,117.636174980198,A6,9,秋
2025-09-18 09:00:00,115.788262814587,A6,9,秋
2025-09-18 10:00:00,116.997394702655,A6,9,秋
2025-09-18 11:00:00,116.627225569479,A6,9,秋
2025-09-18 23:00:00,118.048925791012,A6,9,秋
2025-09-19 00:00:00,115.290299019711,A6,9,秋
2025-09-19 01:00:00,115.043823500954,A6,9,秋
2025-09-19 02:00:00,115.549783662098,A6,9,秋
2025-09-19 03:00:00,116.444187525511,A6,9,秋
2025-09-19 04:00:00,115.051874406892,A6,9,秋
2025-09-19 05:00:00,116.323775629781,A6,9,秋
2025-09-19 06:00:00,117.233932724409,A6,9,秋
2025-09-19 07:00:00,114.664465366357,A6,9,秋
2025-09-19 08:00:00,116.581442836608,A6,9,秋
2025-09-19 09:00:00,116.094826084383,A6,9,秋
2025-09-19 10:00:00,116.330813600571,A6,9,秋
2025-09-19 11:00:00,115.806508365538,A6,9,秋
2025-09-19 12:00:00,115.617461457922,A6,9,秋
2025-09-19 13:00:00,117.075670906089,A6,9,秋
2025-09-19 14:00:00,115.825982514439,A6,9,秋
2025-09-19 15:00:00,114.751638903101,A6,9,秋
2025-09-19 16:00:00,115.171664471385,A6,9,秋
2025-09-19 17:00:00,115.083780315853,A6,9,秋
2025-09-19 18:00:00,117.096846012414,A6,9,秋
2025-09-19 19:00:00,116.522140274077,A6,9,秋
2025-09-19 20:00:00,118.346800378761,A6,9,秋
2025-09-19 21:00:00,116.647974735333,A6,9,秋
2025-09-19 22:00:00,114.845513944524,A6,9,秋
2025-09-19 23:00:00,114.334392875549,A6,9,秋
2025-09-20 00:00:00,114.321509984095,A6,9,秋
2025-09-20 01:00:00,113.971308651933,A6,9,秋
2025-09-20 02:00:00,115.555609463569,A6,9,秋
2025-09-20 03:00:00,115.191079859242,A6,9,秋
2025-09-20 04:00:00,115.83103905773,A6,9,秋
2025-09-20 05:00:00,118.09197367924,A6,9,秋
2025-09-20 06:00:00,115.349766002447,A6,9,秋
2025-09-20 07:00:00,114.736820766931,A6,9,秋
2025-09-20 08:00:00,115.81283305005,A6,9,秋
2025-09-20 09:00:00,116.834981146417,A6,9,秋
2025-09-20 10:00:00,114.804722962453,A6,9,秋
2025-09-20 11:00:00,114.917452881984,A6,9,秋
2025-09-20 12:00:00,115.880932549287,A6,9,秋
2025-09-20 13:00:00,115.822177778833,A6,9,秋
2025-09-20 14:00:00,116.66118488536,A6,9,秋
2025-09-20 15:00:00,117.046102477831,A6,9,秋
2025-09-20 16:00:00,115.502488255637,A6,9,秋
2025-09-20 17:00:00,115.816975280858,A6,9,秋
2025-09-20 18:00:00,117.025228060392,A6,9,秋
2025-09-20 19:00:00,113.932747222235,A6,9,秋
2025-09-20 23:00:00,115.071627936026,A6,9,秋
2025-09-21 00:00:00,114.753770651247,A6,9,秋
2025-09-21 01:00:00,115.697303566268,A6,9,秋
2025-09-21 02:00:00,116.232783666611,A6,9,秋
2025-09-21 03:00:00,116.821180333816,A6,9,秋
2025-09-21 04:00:00,114.138045972493,A6,9,秋
2025-09-21 05:00:00,115.935715414635,A6,9,秋
2025-09-21 06:00:00,115.897241884904,A6,9,秋
2025-09-21 07:00:00,115.64910720158,A6,9,秋
2025-09-21 08:00:00,115.511494512424,A6,9,秋
2025-09-21 09:00:00,116.463610493362,A6,9,秋
2025-09-21 10:00:00,116.080588760291,A6,9,秋
2025-09-21 11:00:00,130.298756925501,A6,9,秋
2025-09-21 12:00:00,114.088663012164,A6,9,秋
2025-09-21 13:00:00,115.248797854392,A6,9,秋
2025-09-21 14:00:00,116.686972079632,A6,9,秋
2025-09-21 15:00:00,116.652391909363,A6,9,秋
2025-09-21 16:00:00,113.899310730206,A6,9,秋
2025-09-21 17:00:00,116.342583076611,A6,9,秋
2025-09-21 18:00:00,128.538907374874,A6,9,秋
2025-09-21 19:00:00,132.896213056527,A6,9,秋
2025-09-21 20:00:00,114.167866434233,A6,9,秋
2025-09-21 21:00:00,116.220332162332,A6,9,秋
2025-09-21 22:00:00,114.914800809939,A6,9,秋
2025-09-21 23:00:00,115.423746626849,A6,9,秋
2025-09-22 00:00:00,113.803508335176,A6,9,秋
2025-09-22 01:00:00,115.58140008748,A6,9,秋
2025-09-22 02:00:00,113.075511238336,A6,9,秋
2025-09-22 03:00:00,113.742790611909,A6,9,秋
2025-09-22 04:00:00,113.529516055914,A6,9,秋
2025-09-22 05:00:00,114.785220148215,A6,9,秋
2025-09-22 06:00:00,117.717331484719,A6,9,秋
2025-09-22 07:00:00,114.797487430949,A6,9,秋
2025-09-22 09:00:00,115.500664619367,A6,9,秋
2025-09-22 10:00:00,113.95581242697,A6,9,秋
2025-09-22 11:00:00,114.745010676005,A6,9,秋
2025-09-22 12:00:00,114.507654926004,A6,9,秋
2025-09-22 13:00:00,114.536484152969,A6,9,秋
2025-09-22 14:00:00,115.05119151981,A6,9,秋
2025-09-22 15:00:00,116.317039900562,A6,9,秋
2025-09-23 02:00:00,112.672134327959,A6,9,秋
2025-09-23 03:00:00,127.517372632065,A6,9,秋
2025-09-23 04:00:00,115.392122790457,A6,9,秋
2025-09-23 05:00:00,113.044766254038,A6,9,秋
2025-09-23 06:00:00,115.300973687872,A6,9,秋
2025-09-23 07:00:00,113.783498835356,A6,9,秋
2025-09-23 08:00:00,114.112986204929,A6,9,秋
2025-09-23 09:00:00,114.615339448854,A6,9,秋
2025-09-23 10:00:00,114.358086725374,A6,9,秋
2025-09-23 11:00:00,114.006425405599,A6,9,秋
2025-09-23 12:00:00,112.307659986149,A6,9,秋
2025-09-23 13:00:00,113.483799522204,A6,9,秋
2025-09-23 14:00:00,112.062678281671,A6,9,秋
2025-09-23 15:00:00,113.136394400491,A6,9,秋
2025-09-23 16:00:00,115.212653159131,A6,9,秋
2025-09-23 17:00:00,112.968788458307,A6,9,秋
2025-09-23 18:00:00,113.531510664021,A6,9,秋
2025-09-23 19:00:00,112.717835425889,A6,9,秋
2025-09-23 20:00:00,114.636389368503,A6,9,秋
2025-09-23 21:00:00,112.72540231072,A6,9,秋
2025-09-23 22:00:00,113.634724128261,A6,9,秋
2025-09-23 23:00:00,114.362190519175,A6,9,秋
2025-09-24 00:00:00,114.187616981966,A6,9,秋
2025-09-24 01:00:00,111.503182304472,A6,9,秋
2025-09-24 02:00:00,113.159348671845,A6,9,秋
2025-09-24 03:00:00,111.846896320696,A6,9,秋
2025-09-24 04:00:00,113.450632459489,A6,9,秋
2025-09-24 05:00:00,113.223497413388,A6,9,秋
2025-09-24 06:00:00,112.418438407074,A6,9,秋
2025-09-24 07:00:00,114.236427390035,A6,9,秋
2025-09-24 09:00:00,114.085177475565,A6,9,秋
2025-09-24 10:00:00,112.022246673515,A6,9,秋
2025-09-24 11:00:00,114.635547550274,A6,9,秋
2025-09-24 12:00:00,112.642606290791,A6,9,秋
